match_id,competition_id,season_id,home_team,away_team,home_xg_for_avg,home_xg_against_avg,home_goals_for_avg,home_goals_against_avg,home_shot_accuracy_pct,home_possession_pct,home_progressive_passes_pct,home_confederation,away_xg_for_avg,away_xg_against_avg,away_goals_for_avg,away_goals_against_avg,away_shot_accuracy_pct,away_possession_pct,away_progressive_passes_pct,away_confederation,h2h_home_wins,h2h_draws,h2h_away_wins,is_neutral,home_goals,away_goals
3788753,55,43,Finland,Russia,0.264348889,1.5465136995,0.5,1.0,57.14285714285714,35.17489774211123,24.456528734152776,0,1.9028610154285714,2.7256004460428573,1.7142857142857142,2.0,38.17460317460317,36.82521458089315,26.686473294548826,0,0,0,0,1,0,1
3788755,55,43,Turkey,Wales,1.1229629871714286,1.6672805422,1.2857142857142858,2.0,27.647907647907648,47.742017573549454,17.282177902366993,0,0.6056831003333333,1.7260392916166667,0.3333333333333333,2.0,25.298220298220297,42.1939157439374,24.08525706919343,0,0,0,0,1,0,2
3788754,55,43,Italy,Switzerland,1.9538959578,1.6267007591199998,1.3,0.9,32.28293977974285,54.80071036789185,18.112710242471326,0,1.8605590654411766,2.0249808031117644,1.5294117647058822,1.411764705882353,36.37442361261179,50.15854423942392,22.054320586691286,0,0,0,1,1,3,0
3788757,55,43,Denmark,Belgium,1.37353584714375,1.51172313604375,1.0625,0.875,37.45706596035543,52.60194636517317,21.679393170142365,0,1.4096183631277777,1.1305393248055557,1.4444444444444444,0.6666666666666666,33.571931407609156,54.268192514714855,19.817651765538333,0,0,0,0,1,1,2
3788758,55,43,Ukraine,North Macedonia,0.8100244911857143,1.0788414749285713,0.8571428571428571,1.8571428571428572,33.746729461015185,48.97911315199729,18.99920066975115,0,0.7920527551,2.330630887,0.5,3.0,18.13186813186813,39.104432457229635,25.416666666666668,0,0,0,0,1,2,1
3788756,55,43,Netherlands,Austria,1.551247108071429,1.31987441075,1.8571428571428572,1.0714285714285714,35.527558342684394,54.07835195150469,22.455728941145445,0,1.4411939208571432,1.214655188857143,1.7142857142857142,1.2857142857142858,42.90532879818594,53.29349146233476,21.594263923278316,0,0,0,1,1,2,0
3788759,55,43,England,Scotland,1.8458987539719995,1.350597687456,1.76,0.8,39.91971916971917,55.10630231863755,19.38946157841341,0,0.7720175184000001,1.0856206099999999,0.6,2.4,14.665071770334928,44.70634770013009,21.285013978719153,0,0,0,0,1,0,0
3788760,55,43,Croatia,Czech Republic,2.119042623525,1.943863730975,1.55,1.45,36.21561681072551,54.711371602154465,20.857935650173552,0,1.1756010575857143,1.2371462593142855,1.1428571428571428,1.1428571428571428,38.277588813303105,44.702513507484475,24.63314462001724,0,0,0,0,1,1,1
3788761,55,43,Sweden,Slovakia,1.2668727317500001,1.19588616915,1.25,1.0,33.24852231102231,35.39882342859135,28.87028318815114,0,0.7161110116500001,1.8004204354166669,1.0,1.8333333333333333,24.623709623709626,44.685376869913206,22.517962611861183,0,0,0,0,1,1,0
3788762,55,43,Spain,Poland,2.44426585063,1.595041488285,2.15,0.9,35.809133895267394,68.1168809142712,17.117394019573513,0,1.2030370961916668,1.40258078065,0.9166666666666666,1.75,26.13215488215488,45.668343706868455,22.641141320955608,0,0,0,0,1,1,1
3788764,55,43,Portugal,Germany,1.9292844269058824,1.3663133742588234,1.6470588235294117,1.0588235294117647,34.46012281790986,60.32285430500821,18.529546410974888,0,1.9472989544499997,0.9306753114999999,1.5,1.2857142857142858,32.24716275311521,64.01007768206567,20.0354414793614,0,0,0,0,1,2,4
3788763,55,43,Hungary,France,0.85332962184,1.7083452620000004,0.8,2.0,36.112554112554115,35.805541321316085,26.15075909163361,0,1.9296761462260874,1.5279373142608694,1.7391304347826086,0.9565217391304348,35.44968802985979,49.87673522032975,20.748925031182857,0,0,0,0,1,1,1
3788765,55,43,Switzerland,Turkey,1.7634921006941175,2.0520979640529413,1.3529411764705883,1.5294117647058822,34.797271012441286,50.16504230740356,21.919194072317424,0,1.1323155928857145,1.7944236242,1.1428571428571428,1.8571428571428572,27.330447330447328,49.48446894006098,18.548857158246935,0,0,0,0,1,3,1
3788766,55,43,Italy,Wales,1.9575672365499996,1.63600806625,1.5,0.9,31.54715382656559,52.79475389731878,18.86708398169744,0,1.0445519413333333,1.6662375068666666,0.6666666666666666,1.8333333333333333,27.03433140933141,43.485905408020095,25.58111014976215,0,0,0,0,1,1,0
3788768,55,43,Finland,Belgium,0.6267674700000001,1.6057945084999998,0.5,0.5,54.54545454545455,35.95947888853027,25.675694838343734,0,1.4046980112388887,1.2073623304166667,1.4444444444444444,0.7222222222222222,34.988053411966455,53.8728777665696,20.020273998926726,0,0,0,0,1,0,2
3788770,55,43,North Macedonia,Netherlands,1.4122821723499999,2.3409401525,1.0,2.5,33.51648351648352,42.14152436955784,24.006849315068493,0,1.5596497045714288,1.2951486194500001,1.7857142857142858,1.0714285714285714,34.116994116994114,53.326782569828886,22.663654405237896,0,0,0,0,1,0,3
