match_id,competition_id,season_id,match_date,team,opponent,is_home,goals_for,goals_against,xg_for,xg_against,shot_accuracy_pct,possession_pct,progressive_passes_pct
7567,43,3,2018-06-27,South Korea,Germany,1,2,0,1.774630282,2.7064005620000002,41.66666666666667,26.08257804632427,34.23913043478261
7567,43,3,2018-06-27,Germany,South Korea,0,0,2,2.7064005620000002,1.774630282,20.689655172413794,73.91742195367573,19.17591125198098
7568,43,3,2018-06-27,Switzerland,Costa Rica,1,2,2,1.2196792517,1.576212685,23.076923076923077,62.17345872518286,22.31075697211155
7568,43,3,2018-06-27,Costa Rica,Switzerland,0,2,2,1.576212685,1.2196792517,42.857142857142854,37.82654127481714,29.642857142857142
7565,43,3,2018-06-27,Serbia,Brazil,1,0,2,0.9483194610000001,1.419809182,9.090909090909092,40.63636363636364,22.551928783382788
7565,43,3,2018-06-27,Brazil,Serbia,0,2,0,1.419809182,0.9483194610000001,46.666666666666664,59.36363636363636,14.466546112115733
7566,43,3,2018-06-27,Mexico,Sweden,1,0,3,1.6107035277000001,2.7904868150000004,13.636363636363635,66.66666666666666,17.82178217821782
7566,43,3,2018-06-27,Sweden,Mexico,0,3,0,2.7904868150000004,1.6107035277000001,33.33333333333333,33.33333333333333,28.947368421052634
7571,43,3,2018-06-28,Senegal,Colombia,1,0,1,0.360865074,0.28486186999999996,42.857142857142854,41.30982367758186,29.914529914529915
7571,43,3,2018-06-28,Colombia,Senegal,0,1,0,0.28486186999999996,0.360865074,50.0,58.69017632241813,27.932960893854748
7570,43,3,2018-06-28,England,Belgium,1,0,1,1.2006863693,0.965334323,8.333333333333332,47.46075715604802,21.52777777777778
7570,43,3,2018-06-28,Belgium,England,0,1,0,0.965334323,1.2006863693,21.428571428571427,52.53924284395198,17.864476386036962
7572,43,3,2018-06-28,Japan,Poland,1,0,1,0.8906295785,1.040714051,27.27272727272727,54.05156537753223,20.162932790224033
7572,43,3,2018-06-28,Poland,Japan,0,1,0,1.040714051,0.8906295785,18.181818181818183,45.94843462246777,22.75
7569,43,3,2018-06-28,Panama,Tunisia,1,1,2,0.6907955865,2.852455004,44.44444444444444,30.990415335463258,27.22772277227723
7569,43,3,2018-06-28,Tunisia,Panama,0,2,1,2.852455004,0.6907955865,40.0,69.00958466453673,21.755027422303474
7580,43,3,2018-06-30,France,Argentina,1,4,3,1.6380270319999999,1.446559447,44.44444444444444,39.548022598870055,22.968197879858657
7580,43,3,2018-06-30,Argentina,France,0,3,4,1.446559447,1.6380270319999999,33.33333333333333,60.451977401129945,15.178571428571427
7579,43,3,2018-06-30,Uruguay,Portugal,1,2,1,0.47600794099999993,0.9955767281,42.857142857142854,32.918552036199095,35.78947368421053
7579,43,3,2018-06-30,Portugal,Uruguay,0,1,2,0.9955767281,0.47600794099999993,19.047619047619047,67.0814479638009,17.695473251028808
7582,43,3,2018-07-01,Spain,Russia,1,1,1,5.358603154,4.5404268089999995,48.275862068965516,78.0175320296696,14.717348927875243
7582,43,3,2018-07-01,Russia,Spain,0,1,1,4.5404268089999995,5.358603154,41.66666666666667,21.98246797033041,28.837209302325583
7581,43,3,2018-07-01,Croatia,Denmark,1,1,1,6.087735598,4.613994755,42.30769230769231,53.37078651685393,21.27659574468085
7581,43,3,2018-07-01,Denmark,Croatia,0,1,1,4.613994755,6.087735598,42.10526315789473,46.62921348314607,28.764044943820227
7584,43,3,2018-07-02,Belgium,Japan,1,3,2,2.9178317195,0.6937694522000001,25.0,57.48837209302325,22.137404580152673
7584,43,3,2018-07-02,Japan,Belgium,0,2,3,0.6937694522000001,2.9178317195,33.33333333333333,42.51162790697675,19.00826446280992
7583,43,3,2018-07-02,Brazil,Mexico,1,2,0,3.320421268,0.58279982,52.63157894736842,48.86769964243147,23.636363636363637
7583,43,3,2018-07-02,Mexico,Brazil,0,0,2,0.58279982,3.320421268,7.142857142857142,51.13230035756854,25.495750708215297
7586,43,3,2018-07-03,Sweden,Switzerland,1,1,0,0.910466011,0.5329880485,25.0,33.07943416757345,32.17821782178218
7586,43,3,2018-07-03,Switzerland,Sweden,0,0,1,0.5329880485,0.910466011,18.75,66.92056583242655,16.862745098039216
7585,43,3,2018-07-03,Colombia,England,1,1,1,4.7486502155000005,6.161789848,42.10526315789473,47.88975021533161,22.843822843822846
7585,43,3,2018-07-03,England,Colombia,0,1,1,6.161789848,4.7486502155000005,31.818181818181817,52.1102497846684,30.18867924528302
8650,43,3,2018-07-06,Brazil,Belgium,1,1,2,2.6091956661999998,0.40525613299999996,36.0,58.01526717557252,19.389978213507625
8650,43,3,2018-07-06,Belgium,Brazil,0,2,1,0.40525613299999996,2.6091956661999998,37.5,41.98473282442748,27.741935483870968
8649,43,3,2018-07-06,Uruguay,France,1,0,2,0.693195278,0.5387829577000001,40.0,38.3025027203482,27.188940092165897
8649,43,3,2018-07-06,France,Uruguay,0,2,0,0.5387829577000001,0.693195278,18.181818181818183,61.69749727965179,17.97752808988764
8651,43,3,2018-07-07,Sweden,England,1,0,2,0.834186639,0.75823599,37.5,41.53686396677051,31.958762886597935
8651,43,3,2018-07-07,England,Sweden,0,2,0,0.75823599,0.834186639,16.666666666666664,58.46313603322949,20.657276995305164
8652,43,3,2018-07-07,Russia,Croatia,1,2,2,4.988439122,5.567974576,55.55555555555556,35.1010101010101,28.57142857142857
8652,43,3,2018-07-07,Croatia,Russia,0,2,2,5.567974576,4.988439122,39.130434782608695,64.8989898989899,19.43986820428336
8655,43,3,2018-07-10,France,Belgium,1,1,0,1.681686764,0.5668682939999999,26.31578947368421,37.07070707070707,24.58471760797342
8655,43,3,2018-07-10,Belgium,France,0,0,1,0.5668682939999999,1.681686764,22.22222222222222,62.929292929292934,17.122040072859747
8656,43,3,2018-07-11,Croatia,England,1,2,1,2.1413194335,0.5466641000000001,31.818181818181817,54.98742665549036,27.235772357723576
8656,43,3,2018-07-11,England,Croatia,0,1,2,0.5466641000000001,2.1413194335,9.090909090909092,45.01257334450964,27.29528535980149
8657,43,3,2018-07-14,Belgium,England,1,2,0,1.32065846,1.335356625,36.36363636363637,42.14527027027027,22.950819672131146
8657,43,3,2018-07-14,England,Belgium,0,0,2,1.335356625,1.32065846,33.33333333333333,57.854729729729726,15.347334410339256
8658,43,3,2018-07-15,France,Croatia,1,4,2,1.097963608,1.4802876897,75.0,34.515366430260045,30.693069306930692
8658,43,3,2018-07-15,Croatia,France,0,2,4,1.4802876897,1.097963608,20.0,65.48463356973994,19.866071428571427
3788741,55,43,2021-06-11,Turkey,Italy,1,0,3,0.151005756,1.590934893,0.0,36.827195467422094,20.521172638436482
3788741,55,43,2021-06-11,Italy,Turkey,0,3,0,1.590934893,0.151005756,33.33333333333333,63.172804532577906,19.410745233968804
3788742,55,43,2021-06-12,Denmark,Finland,1,0,1,1.9525803769999999,0.2884817,27.27272727272727,68.83248730964468,17.10758377425044
3788742,55,43,2021-06-12,Finland,Denmark,0,1,0,0.2884817,1.9525803769999999,100.0,31.16751269035533,27.80487804878049
3788744,55,43,2021-06-12,Wales,Switzerland,1,1,1,0.575944251,1.5598775150000002,22.22222222222222,36.88340807174888,26.848249027237355
3788744,55,43,2021-06-12,Switzerland,Wales,0,1,1,1.5598775150000002,0.575944251,22.22222222222222,63.11659192825112,20.545073375262053
3788743,55,43,2021-06-12,Belgium,Russia,1,3,0,1.393354907,0.257274859,44.44444444444444,65.54982817869416,17.037037037037038
3788743,55,43,2021-06-12,Russia,Belgium,0,0,3,0.257274859,1.393354907,20.0,34.450171821305844,18.493150684931507
3788747,55,43,2021-06-13,Austria,North Macedonia,1,3,1,1.441362828,0.839890515,60.0,63.28451882845189,22.6
3788747,55,43,2021-06-13,North Macedonia,Austria,0,1,3,0.839890515,1.441362828,28.57142857142857,36.71548117154811,25.0
3788745,55,43,2021-06-13,England,Croatia,1,1,0,0.706855833,0.3400918204,25.0,49.317943336831064,16.879795396419436
3788745,55,43,2021-06-13,Croatia,England,0,0,1,0.3400918204,0.706855833,12.5,50.682056663168936,18.765432098765434
3788746,55,43,2021-06-13,Netherlands,Ukraine,1,3,2,1.429754443,0.5936840239999999,46.666666666666664,61.09185441941074,18.69009584664537
3788746,55,43,2021-06-13,Ukraine,Netherlands,0,2,3,0.5936840239999999,1.429754443,71.42857142857143,38.908145580589256,21.25340599455041
3788748,55,43,2021-06-14,Scotland,Czech Republic,1,0,2,1.7326947060000004,0.8108252390000001,21.052631578947366,56.58042744656918,22.020725388601036
3788748,55,43,2021-06-14,Czech Republic,Scotland,0,2,0,0.8108252390000001,1.7326947060000004,70.0,43.41957255343082,22.962962962962962
3788750,55,43,2021-06-14,Spain,Sweden,1,0,0,1.9276115939999998,0.815837758,29.411764705882355,84.53976764968722,14.26872770511296
3788750,55,43,2021-06-14,Sweden,Spain,0,0,0,0.815837758,1.9276115939999998,0.0,15.460232350312781,34.04255319148936
3788749,55,43,2021-06-14,Poland,Slovakia,1,1,2,1.3888400450000002,0.35378829000000006,22.22222222222222,57.72994129158513,18.533604887983707
3788749,55,43,2021-06-14,Slovakia,Poland,0,2,1,0.35378829000000006,1.3888400450000002,18.181818181818183,42.27005870841487,21.448467966573816
3788752,55,43,2021-06-15,Hungary,Portugal,1,0,3,0.19762133170000004,2.681033704,60.0,31.24397299903568,27.27272727272727
3788752,55,43,2021-06-15,Portugal,Hungary,0,3,0,2.681033704,0.19762133170000004,63.63636363636363,68.75602700096431,20.095693779904305
3788751,55,43,2021-06-15,France,Germany,1,1,0,0.446023905,0.8254194279999999,25.0,38.7123745819398,21.066666666666666
3788751,55,43,2021-06-15,Germany,France,0,0,1,0.8254194279999999,0.446023905,10.0,61.2876254180602,24.06832298136646
3788753,55,43,2021-06-16,Finland,Russia,1,0,1,0.9650532400000001,1.25900864,9.090909090909092,40.7514450867052,23.546511627906977
3788753,55,43,2021-06-16,Russia,Finland,0,1,0,1.25900864,0.9650532400000001,21.428571428571427,59.2485549132948,22.309197651663403
3788755,55,43,2021-06-16,Turkey,Wales,1,0,2,1.310312803,2.873955951,27.77777777777778,61.904761904761905,25.267665952890795
3788755,55,43,2021-06-16,Wales,Turkey,0,2,0,2.873955951,1.310312803,43.75,38.095238095238095,31.25
3788754,55,43,2021-06-16,Italy,Switzerland,1,3,0,1.705836299,0.3338159763,23.076923076923077,49.59713518352731,22.526315789473685
3788754,55,43,2021-06-16,Switzerland,Italy,0,0,3,0.3338159763,1.705836299,16.666666666666664,50.40286481647269,21.73913043478261
3788757,55,43,2021-06-17,Denmark,Belgium,1,1,2,1.623030179,1.051880688,23.809523809523807,46.29794826048171,20.36613272311213
3788757,55,43,2021-06-17,Belgium,Denmark,0,2,1,1.051880688,1.623030179,66.66666666666666,53.70205173951829,19.922630560928432
3788758,55,43,2021-06-17,Ukraine,North Macedonia,1,2,1,3.240517477,1.9846738296999997,52.94117647058824,52.43243243243243,19.80440097799511
3788758,55,43,2021-06-17,North Macedonia,Ukraine,0,1,2,1.9846738296999997,3.240517477,38.46153846153847,47.56756756756757,23.013698630136986
3788756,55,43,2021-06-17,Netherlands,Austria,1,2,0,3.3375352969999996,0.398053917,21.428571428571427,47.98464491362764,28.14814814814815
3788756,55,43,2021-06-17,Austria,Netherlands,0,0,2,0.398053917,3.3375352969999996,11.11111111111111,52.01535508637236,23.4375
3788759,55,43,2021-06-18,England,Scotland,1,0,0,0.853936647,0.735449749,11.11111111111111,60.228452751817244,20.077972709551656
3788759,55,43,2021-06-18,Scotland,England,0,0,0,0.735449749,0.853936647,9.090909090909092,39.77154724818276,23.300970873786408
3788760,55,43,2021-06-18,Croatia,Czech Republic,1,1,1,0.990171757,1.912632538,18.181818181818183,49.78586723768736,25.925925925925924
3788760,55,43,2021-06-18,Czech Republic,Croatia,0,1,1,1.912632538,0.990171757,9.090909090909092,50.21413276231264,25.0
3788761,55,43,2021-06-18,Sweden,Slovakia,1,1,0,1.583975065,0.553247628,30.76923076923077,42.37442922374429,22.193211488250654
3788761,55,43,2021-06-18,Slovakia,Sweden,0,0,1,0.553247628,1.583975065,0.0,57.62557077625571,18.345323741007196
3788762,55,43,2021-06-19,Spain,Poland,1,1,1,2.6148732605,0.552257631,41.66666666666667,75.70281124497991,20.820668693009118
3788762,55,43,2021-06-19,Poland,Spain,0,1,1,0.552257631,2.6148732605,40.0,24.29718875502008,30.136986301369863
3788764,55,43,2021-06-19,Portugal,Germany,1,2,4,1.9357408962999998,2.1305451870000005,28.57142857142857,42.58188824662813,23.86058981233244
3788764,55,43,2021-06-19,Germany,Portugal,0,4,2,2.1305451870000005,1.9357408962999998,53.84615384615385,57.41811175337187,20.373831775700936
3788763,55,43,2021-06-19,Hungary,France,1,1,1,0.4734930965,1.6900278829,60.0,35.14285714285714,19.112627986348123
3788763,55,43,2021-06-19,France,Hungary,0,1,1,1.6900278829,0.4734930965,23.52941176470588,64.85714285714286,17.520661157024794
3788765,55,43,2021-06-20,Switzerland,Turkey,1,3,1,1.983954377,1.2448445629999998,43.47826086956522,50.29239766081871,24.03628117913832
3788765,55,43,2021-06-20,Turkey,Switzerland,0,1,3,1.2448445629999998,1.983954377,30.0,49.707602339181285,16.40091116173121
3788766,55,43,2021-06-20,Italy,Wales,1,1,0,1.6691235115,0.240742905,30.434782608695656,69.65669988925804,14.982578397212542
3788766,55,43,2021-06-20,Wales,Italy,0,0,1,0.240742905,1.6691235115,33.33333333333333,30.34330011074197,22.274881516587676
3788768,55,43,2021-06-21,Finland,Belgium,1,0,2,0.240216078,1.140447022,14.285714285714285,39.182282793867124,21.108179419525065
3788768,55,43,2021-06-21,Belgium,Finland,0,2,0,1.140447022,0.240216078,41.17647058823529,60.81771720613288,16.275430359937403
3788770,55,43,2021-06-21,North Macedonia,Netherlands,1,0,3,0.7442149951999999,3.219898946,7.6923076923076925,41.493383742911156,25.833333333333336
3788770,55,43,2021-06-21,Netherlands,North Macedonia,0,3,0,3.219898946,0.7442149951999999,41.17647058823529,58.50661625708885,25.23719165085389
3788767,55,43,2021-06-21,Ukraine,Austria,1,0,1,0.4102860215,1.4935062389999998,20.0,49.60238568588469,22.63681592039801
3788767,55,43,2021-06-21,Austria,Ukraine,0,1,0,1.4935062389999998,0.4102860215,22.22222222222222,50.397614314115316,20.398009950248756
3788769,55,43,2021-06-21,Russia,Denmark,1,1,4,1.0909500479999998,2.3303648025,33.33333333333333,34.777376654632974,32.48730964467005
3788769,55,43,2021-06-21,Denmark,Russia,0,4,1,2.3303648025,1.0909500479999998,56.25,65.22262334536703,22.07207207207207
3788772,55,43,2021-06-22,Czech Republic,England,1,0,1,0.393042279,0.642329757,14.285714285714285,43.69918699186992,21.55688622754491
3788772,55,43,2021-06-22,England,Czech Republic,0,1,0,0.642329757,0.393042279,50.0,56.30081300813008,22.294372294372295
3788771,55,43,2021-06-22,Croatia,Scotland,1,3,1,0.781477187,1.111449129,63.63636363636363,65.52734375,18.35016835016835
3788771,55,43,2021-06-22,Scotland,Croatia,0,1,3,1.111449129,0.781477187,27.27272727272727,34.47265625,25.757575757575758
3788776,55,43,2021-06-23,Sweden,Poland,1,3,2,1.0417911869999998,1.660805085,36.36363636363637,33.293413173652695,29.447852760736197
3788776,55,43,2021-06-23,Poland,Sweden,0,2,3,1.660805085,1.0417911869999998,33.33333333333333,66.7065868263473,22.35294117647059
3788775,55,43,2021-06-23,Slovakia,Spain,1,0,5,0.093042789,3.2230936640000003,0.0,34.39252336448598,23.890784982935152
3788775,55,43,2021-06-23,Spain,Slovakia,0,5,0,3.2230936640000003,0.093042789,47.368421052631575,65.60747663551402,20.602218700475436
3788773,55,43,2021-06-23,Portugal,France,1,2,2,2.0424181619999997,1.5066179440000003,50.0,47.3998294970162,16.831683168316832
3788773,55,43,2021-06-23,France,Portugal,0,2,2,1.5066179440000003,2.0424181619999997,45.45454545454545,52.6001705029838,15.087719298245613
3788774,55,43,2021-06-23,Germany,Hungary,1,2,2,2.0976953369999998,0.7371347775000001,33.33333333333333,75.43352601156069,18.76790830945559
3788774,55,43,2021-06-23,Hungary,Germany,0,2,2,0.7371347775000001,2.0976953369999998,33.33333333333333,24.566473988439306,30.270270270270274
3794685,55,43,2021-06-26,Italy,Austria,1,2,1,1.517068981,1.038545864,23.076923076923077,51.61290322580645,22.749590834697216
3794685,55,43,2021-06-26,Austria,Italy,0,1,2,1.038545864,1.517068981,18.75,48.38709677419355,25.32347504621072
3794689,55,43,2021-06-26,Wales,Denmark,1,0,4,0.5984307450000002,2.155292811,9.090909090909092,47.45762711864407,21.282798833819243
3794689,55,43,2021-06-26,Denmark,Wales,0,4,0,2.155292811,0.5984307450000002,50.0,52.54237288135594,22.486772486772484
3794687,55,43,2021-06-27,Belgium,Portugal,1,1,0,0.224335605,1.2147520605000002,16.666666666666664,42.77929155313351,22.081218274111674
3794687,55,43,2021-06-27,Portugal,Belgium,0,0,1,1.2147520605000002,0.224335605,17.391304347826086,57.22070844686649,17.89667896678967
3794690,55,43,2021-06-27,Netherlands,Czech Republic,1,0,2,0.838034224,1.273121118,0.0,51.461988304093566,24.148606811145513
3794690,55,43,2021-06-27,Czech Republic,Netherlands,0,2,0,1.273121118,0.838034224,41.66666666666667,48.53801169590643,26.517571884984026
3794691,55,43,2021-06-28,France,Switzerland,1,3,3,6.5633896124,5.7715444445,41.935483870967744,54.41412520064205,19.759450171821307
3794691,55,43,2021-06-28,Switzerland,France,0,3,3,5.7715444445,6.5633896124,55.55555555555556,45.585874799357946,26.260504201680675
3794686,55,43,2021-06-28,Croatia,Spain,1,3,5,2.7882244170000003,2.780002721,54.54545454545454,34.13597733711048,29.15601023017903
3794686,55,43,2021-06-28,Spain,Croatia,0,5,3,2.780002721,2.7882244170000003,41.66666666666667,65.86402266288952,20.072551390568318
3794688,55,43,2021-06-29,England,Germany,1,2,0,1.163511151,1.058547575,80.0,46.03481624758221,21.518987341772153
3794688,55,43,2021-06-29,Germany,England,0,0,2,1.058547575,1.163511151,33.33333333333333,53.9651837524178,20.851063829787233
3794692,55,43,2021-06-29,Sweden,Ukraine,1,1,2,0.9119222929999999,1.3442882549999997,23.076923076923077,46.377792823290456,18.947368421052634
